,primaryTitle,averageRating,runtimeNumber,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Production_Budget,Worldwide_Gross,Release_dt,gross_log,hyped
14978,Playing for Keeps,4.3,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,2000000,1986-10-03,14.508658238524095,False
15012,Salvador,7.4,122.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4500000,1500000,1986-04-23,14.220976332738882,True
15021,Shanghai Surprise,3.2,97.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000,2315000,1986-08-29,14.654920677467821,False
15022,She's Gotta Have It,6.7,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175000,7137502,1986-08-08,15.78087355326155,False
15038,Stand by Me,8.1,89.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,52287414,1986-08-08,17.772266269103728,True
15040,Star Trek IV: The Voyage Home,7.3,119.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24000000,133000000,1986-11-26,18.705859693704824,True
15054,The Texas Chainsaw Massacre 2,5.6,101.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4700000,8025872,1986-08-22,15.898181006110418,False
15059,Top Gun,6.9,110.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,356799634,1986-05-16,19.69268493568754,False
15150,Beverly Hills Cop II,6.5,100.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,276665036,1987-05-20,19.438318079708015,False
15164,Bloodsport,6.8,92.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,11806119,1988-02-26,16.28412859905434,False
15202,Creepshow 2,6.1,92.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3500000,14000000,1987-05-01,16.454567959008102,False
15207,Cry Freedom,7.4,157.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29000000,25899797,1987-11-06,17.069745727411554,True
15257,Evil Dead II,7.8,84.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3500000,5926177,1987-03-13,15.594890043789079,True
15263,Fatal Attraction,6.9,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000000,320100000,1987-09-18,19.584144008064115,False
15276,Full Metal Jacket,8.3,116.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,45015999,1987-06-26,17.622528540095253,True
15318,Hellraiser,7.0,94.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1000000,14575148,1987-09-18,16.49482851313314,False
15324,Hollywood Shuffle,7.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,5228617,1987-03-01,15.469657556380438,False
15351,Ishtar,4.4,107.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,14375181,1987-05-15,16.481013805437104,False
15374,La Bamba,6.9,108.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6500000,54215416,1987-07-24,17.808475872457105,False
15376,The Last Emperor,7.7,163.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25000000,44005073,1987-11-20,17.599815503415723,True
15382,Lethal Weapon,7.6,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15000000,120192350,1987-03-06,18.60460394243323,True
15393,The Living Daylights,6.7,130.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40000000,191200000,1987-07-31,19.0688305638117,False
15396,The Lost Boys,7.3,97.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8500000,32222567,1987-07-31,17.28817763458548,True
15405,Malone,5.7,92.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000000,3000000,1987-05-01,14.914123179965662,False
15471,Predator,7.8,107.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18000000,98267558,1987-06-12,18.403204510302817,True
15474,The Princess Bride,8.1,98.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15000000,30873940,1987-09-25,17.24542305272903,True
15480,Radio Days,7.5,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,14792779,1987-01-30,16.509649781864915,True
15495,RoboCop,7.5,102.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13000000,53424681,1987-07-17,17.793783406882234,True
15502,The Running Man,6.7,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30000000,38122000,1987-11-13,17.456302127502727,False
15534,Spaceballs,7.1,96.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22700000,38119483,1987-06-24,17.45623610045719,True
15553,Superman IV: The Quest for Peace,3.7,90.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000,11227824,1987-07-24,16.233905630307532,False
15562,Teen Wolf Too,3.3,95.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3000000,7888000,1987-11-20,15.880853302039448,False
15564,3 Men and a Baby,6.0,102.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,167780960,1987-11-25,18.938169883104724,False
15579,The Untouchables,7.9,119.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000,76270454,1987-06-03,18.149796199770982,True
15589,Wall Street,7.4,126.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000,43848100,1987-12-11,17.596241969117223,True
15626,Action Jackson,5.4,96.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,20257000,1988-02-12,16.824011020161592,False
15654,Beetlejuice,7.5,92.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15000000,73887546,1988-03-30,18.11805486021674,True
15658,Big,7.3,104.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18000000,151668774,1988-06-03,18.837209589249397,True
15677,"Bright Lights, Big City",5.7,107.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,16118077,1988-04-01,16.595452057164973,False
15696,Child's Play,6.6,87.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9000000,44196684,1988-11-09,17.604160344235286,False
15727,Dangerous Liaisons,7.6,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000,34700000,1988-12-21,17.36225027373553,True
15744,Die Hard,8.2,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28000000,139109346,1988-07-15,18.750770850897787,True
15796,Halloween 4: The Return of Michael Myers,5.9,88.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5000000,17768757,1988-10-01,16.692952304609978,False
15856,Lady in White,6.6,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4700000,1705139,1988-04-22,14.349157776765745,False
15858,The Land Before Time,7.4,69.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12300000,81972846,1988-11-18,18.22189861624517,True
15861,The Last Temptation of Christ,7.6,164.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,8373585,1988-08-12,15.940592785600137,True
15891,Midnight Run,7.5,126.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,81613606,1988-07-20,18.21750655848367,True
15908,My Stepmother Is an Alien,5.3,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16000000,13854000,1988-12-09,16.444084629746005,False
15909,Mystic Pizza,6.2,104.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000000,12793213,1988-10-21,16.36442543205733,False
15941,Phantasm II,6.5,97.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3000000,7282851,1988-07-08,15.801033101697403,False
15953,Poltergeist III,4.7,98.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9500000,14114000,1988-06-10,16.462677841394548,False
15972,Rain Man,8.0,133.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,412800000,1988-12-16,19.838473774554107,True
15973,Rambo III,5.8,102.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58000000,188715611,1988-05-25,19.055751741415673,False
15999,School Daze,6.0,121.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6000000,14545844,1988-02-12,16.492815943789445,False
16001,Scrooged,7.0,101.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32000000,59450353,1988-11-23,17.90065213566702,False
16037,Talk Radio,7.3,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,3468572,1988-12-01,15.059253828147932,True
16046,They Live,7.3,94.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4000000,13000774,1988-11-04,16.3805195290335,True
16065,Twins,6.0,107.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,216600000,1988-12-09,19.19356289714797,False
16105,Young Guns,6.9,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000000,44726644,1988-08-12,17.616079967006883,False
16122,The Abyss,7.6,145.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70000000,54243125,1989-08-09,17.808986832679075,True
16146,Back to the Future Part II,7.8,108.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000000,332000000,1989-11-22,19.620645529892812,True
16153,Batman,7.5,126.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,411348924,1989-06-23,19.8349523782295,True
16161,Bill & Ted's Excellent Adventure,6.9,90.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000,40485039,1989-02-17,17.51644308112212,False
16163,Black Rain,6.7,125.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30000000,133892212,1989-09-22,18.712545653630507,False
16173,Born on the Fourth of July,7.2,145.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14000000,70001698,1989-12-20,18.06403007114766,True
16224,Dead Poets Society,8.1,128.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400000,239500000,1989-06-02,19.29406397899061,True
16234,Do the Right Thing,7.9,120.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,26021757,1989-06-30,17.074443592179087,True
16241,Driving Miss Daisy,7.4,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,106593296,1989-12-13,18.48453118779404,True
16290,Glory,7.8,122.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18000000,26828365,1989-12-13,17.104970318571805,True
16297,Halloween 5: The Revenge of Michael Myers,5.2,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6000000,11642254,1989-10-13,16.270151710026955,False
16299,Harlem Nights,6.1,116.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,95857262,1989-11-17,18.37837079923306,False
16304,Henry V,7.5,137.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,10176701,1989-11-08,16.135611548031683,True
16322,Indiana Jones and the Last Crusade,8.2,127.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000000,474171806,1989-05-24,19.977080276011176,True
16338,Kickboxer,6.4,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1500000,14533681,1989-09-08,16.491979410189067,False
16344,Black Rain,7.9,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,133892212,1989-09-22,18.712545653630507,True
16355,Licence to Kill,6.6,133.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42000000,156167015,1989-07-14,18.8664366078985,False
16372,Major League,7.2,107.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11000000,49793054,1989-04-07,17.72338607443841,True
16400,New York Stories,6.4,124.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000,10763469,1989-03-01,16.19166855141528,False
16430,Pet Sematary,6.6,103.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11500000,57469179,1989-04-21,17.86675936206823,False
16464,Road House,6.6,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000000,30050028,1989-05-19,17.21837418400326,False
16466,Roger & Me,7.4,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,6706368,1989-12-20,15.718568229844903,True
16484,Sea of Love,6.8,113.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19000000,58571513,1989-09-15,17.885759027142836,False
16514,Star Trek V: The Final Frontier,5.5,107.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30000000,70200000,1989-06-09,18.066858883241053,False
16529,Tango & Cash,6.4,104.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,63408614,1989-12-22,17.965110293456913,False
16544,Troop Beverly Hills,5.7,105.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,7190505,1989-03-22,15.788272102742546,False
16552,UHF,7.0,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6157157,1989-07-21,15.63312586541239,False
16570,We're No Angels,6.1,106.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,10555348,1989-12-15,16.172143303616078,False
16591,"Sex, Lies, and Videotape",7.2,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,36741667,1989-08-04,17.419422036829573,True
16599,The Adventures of Ford Fairlane,6.5,104.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49000000,20423389,1990-07-11,16.83219137063409,False
16613,Arachnophobia,6.4,109.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31000000,53208180,1990-07-18,17.789722720684708,False
16620,Back to the Future Part III,7.4,118.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000000,244088654,1990-05-24,19.313042057429357,True
16654,Child's Play 2,5.8,84.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13000000,34166572,1990-11-09,17.346758326407453,False
16676,Dances with Wolves,8.0,181.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19000000,424200000,1990-11-09,19.865715602452234,True
16681,Days of Thunder,6.0,107.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60000000,157670733,1990-06-27,18.876019454495527,False
16695,Dick Tracy,6.1,105.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000000,162738726,1990-06-15,18.907656570908962,False
16696,Die Hard 2,7.2,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70000000,239814025,1990-07-03,19.295374289255864,True
16712,Edward Scissorhands,7.9,105.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20000000,53976987,1990-12-07,17.804068365553473,True
16730,Flatliners,6.6,115.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26000000,61308153,1990-08-10,17.93142341000487,False
16731,Flight of the Intruder,5.8,115.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000,14471440,1991-01-18,16.487687678998373,False
16749,Ghost,7.0,127.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22000000,517600000,1990-07-13,20.064713303082957,False
16756,The Godfather: Part III,7.6,162.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000000,66520529,1990-12-25,18.013021179785824,True
16758,Goodfellas,8.7,146.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,46777347,1990-09-19,17.660909626619773,True
16762,Gremlins 2: The New Batch,6.4,106.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50000000,41476097,1990-06-15,17.540627867469745,False
16788,Home Alone,7.6,103.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,476684675,1990-11-16,19.982365773654585,True
16793,The Hunt for Red October,7.6,135.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30000000,200500000,1990-03-02,19.11632480969843,True
16797,Dark Angel,6.1,91.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000000,4372561,1990-09-28,15.290859665305526,False
16817,Kindergarten Cop,6.1,111.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000,202000000,1990-12-21,19.123778260315973,False
16861,Metropolitan,7.4,98.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,430000,2938000,1990-08-03,14.893239976083498,True
16870,Mo' Better Blues,6.6,129.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000,16153000,1990-08-03,16.597616410803898,False
16886,Night of the Living Dead,6.9,92.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4200000,5835247,1990-10-19,15.579427324941848,False
16919,Predator 2,6.3,108.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,35000000,54768418,1990-11-21,17.81862429017566,False
16921,Pretty Woman,7.0,119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000,432645872,1990-03-23,19.88543010608328,False
16987,Spaced Invaders,5.3,100.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000000,15000000,1990-04-27,16.52356082573315,False
17010,Teenage Mutant Ninja Turtles,6.8,93.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500000,202000000,1990-03-30,19.123778260315973,False
17020,Total Recall,7.5,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65000000,261400000,1990-06-01,19.38156236297995,True
17022,Tremors,7.1,96.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000000,16667084,1990-01-19,16.62894637440931,True
17075,The Addams Family,6.9,99.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30000000,191502246,1991-11-22,19.0704101001976,False
17108,Beastmaster 2: Through the Portal of Time,4.0,107.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000000,773490,1991-08-30,13.558669313504165,False
17109,Beauty and the Beast,8.0,84.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000,438707031,1991-11-13,19.89934239518509,True
17118,Bill & Ted's Bogus Journey,6.3,93.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000,37537675,1991-07-19,17.44085567990742,False
17140,Boyz n the Hood,7.7,112.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,56215095,1991-07-12,17.844695890893792,True
17152,Cape Fear,7.3,128.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000,182291969,1991-11-15,19.02112019040666,True
17212,The Doors,7.2,140.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40000000,34420595,1991-03-01,17.354165664111992,True
17214,Double Impact,5.6,110.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,29090445,1991-08-09,17.18592036208297,False
17244,The Fisher King,7.5,137.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24000000,41798224,1991-09-20,17.548364432478525,True
17250,Fried Green Tomatoes,7.7,130.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,81204830,1991-12-27,18.212485298436036,True
17270,Harley Davidson and the Marlboro Man,6.2,98.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,7018525,1991-08-23,15.764063782444918,False
17282,Hook,6.8,142.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000,300854823,1991-12-11,19.522138394070804,False
17284,House Party 2,5.3,94.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000000,19438638,1991-10-23,16.782773344257667,False
17285,Hudson Hawk,5.8,100.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000,17218916,1991-05-24,16.661519163000012,False
17296,JFK,8.0,189.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000,205400000,1991-12-20,19.140469860327283,True
17334,Light Sleeper,6.8,103.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,1050861,1992-09-21,13.86512133771757,False
17363,A Midnight Clear,7.1,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000000,1526697,1992-04-24,14.23861779122911,True
17376,My Girl,6.9,102.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000,58011485,1991-11-27,17.876151583387212,False
17378,My Own Private Idaho,7.1,104.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,6401336,1991-09-29,15.672017432762027,True
17381,The Naked Gun 2½: The Smell of Fear,6.9,85.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,86930411,1991-06-28,18.28061849448955,False
17421,Point Break,7.3,122.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24000000,83531958,1991-07-12,18.24073985910882,True
17430,The Prince of Tides,6.7,132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000,74787599,1991-12-25,18.130162653801374,False
17438,Quigley Down Under,6.9,119.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,21413105,1990-10-19,16.87951372243996,False
17452,Robin Hood: Prince of Thieves,6.9,143.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,390500000,1991-06-14,19.782938529804834,False
17488,The Silence of the Lambs,8.6,118.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000,275726716,1991-02-14,19.434920777356247,True
17498,Star Trek VI: The Undiscovered Country,7.2,110.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27000000,96900000,1991-12-06,18.38919008718091,True
17501,Stone Cold,6.0,92.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,9286314,1991-05-17,16.044052369019834,False
17521,Terminator 2: Judgment Day,8.5,137.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,515419827,1991-01-02,20.06049232653296,True
17558,White Fang,6.7,107.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000,34729091,1991-01-18,17.36308827983486,False
17591,Aladdin,8.0,90.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000,504050219,1992-11-11,20.038186463928767,True
17611,Batman Returns,7.0,126.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80000000,266824291,1992-06-18,19.402100917336252,False
17631,The Bodyguard,6.3,129.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25000000,410899039,1992-11-25,19.833858097516035,False
17633,Boomerang,5.5,117.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42000000,131052444,1992-07-01,18.691108144560793,False
17636,Bram Stoker's Dracula,7.4,128.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40000000,215862692,1992-11-13,19.190153082962333,True
17640,Buffy the Vampire Slayer,5.6,86.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7000000,14231669,1992-07-31,16.47098032087517,False
17682,The Crying Game,7.2,112.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000,62546695,1992-11-25,17.95142397173947,True
17690,Death Becomes Her,6.6,104.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,55000000,149022650,1992-07-31,18.819608872490072,False
17714,Excessive Force,5.3,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,1152117,1993-05-14,13.957112545547878,False
17723,A Few Good Men,7.7,138.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33000000,236500000,1992-12-11,19.28145877012459,True
17738,Glengarry Glen Ross,7.8,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,10725228,1992-09-30,16.188109374531756,True
